study,subject,trial,gambleType,gain,loss,cert,tookGamble
study_2,190,127,gain_loss,5,-3.0,0,0
study_2,190,128,gain_loss,10,-18.0,0,0
study_2,190,129,gain_loss,15,-13.0,0,0
study_2,190,130,gain_loss,14,-24.0,0,0
study_2,190,131,gain_loss,9,-5.0,0,1
study_2,190,132,gain_loss,15,-5.0,0,1
study_2,190,133,gain_loss,12,-13.0,0,0
study_2,190,134,gain_loss,9,-9.0,0,0
study_2,190,135,gain_loss,14,-18.0,0,0
study_2,190,136,gain_loss,14,-4.0,0,0
study_2,190,137,gain_loss,16,-11.0,0,0
study_2,190,138,gain_loss,16,-19.0,0,0
study_2,190,139,gain_loss,10,-9.0,0,0
study_2,190,140,gain_loss,16,-7.0,0,0
study_2,190,141,gain_loss,14,-12.0,0,0
study_2,190,142,gain_loss,16,-8.0,0,0
study_2,190,143,gain_loss,10,-4.0,0,0
study_2,190,144,gain_loss,12,-15.0,0,0
study_2,190,145,gain_loss,10,-8.0,0,0
study_2,190,146,gain_loss,4,-2.0,0,0
study_2,190,147,gain_loss,12,-14.0,0,0
study_2,190,148,gain_loss,6,-2.0,0,0
study_2,190,149,gain_loss,8,-9.0,0,0
study_2,190,150,gain_loss,15,-19.0,0,0
study_2,190,151,gain_loss,16,-21.0,0,0
study_2,190,152,gain_loss,16,-14.0,0,0
study_2,190,153,gain_loss,8,-1.0,0,0
study_2,190,154,gain_loss,14,-9.0,0,0
study_2,190,155,gain_loss,14,-20.0,0,0
study_2,190,156,gain_loss,16,-23.0,0,0
study_2,190,157,gain_loss,12,-5.0,0,0
study_2,190,158,gain_loss,4,-7.0,0,0
study_2,190,159,gain_loss,14,-14.0,0,0
study_2,190,160,gain_loss,10,-5.0,0,0
study_2,190,161,gain_loss,5,-8.0,0,0
study_2,190,162,gain_loss,12,-19.0,0,0
study_2,190,163,gain_loss,15,-22.0,0,0
study_2,190,164,gain_loss,4,-1.0,0,0
study_2,190,165,gain_loss,5,-9.0,0,0
study_2,190,166,gain_loss,10,-19.0,0,0
study_2,190,167,gain_loss,8,-14.0,0,0
study_2,190,168,gain_loss,16,-22.0,0,0
study_2,190,169,gain_loss,5,-2.0,0,0
study_2,190,170,gain_loss,9,-15.0,0,0
study_2,190,171,gain_loss,16,-24.0,0,0
study_2,190,172,gain_loss,6,-11.0,0,0
study_2,190,173,gain_loss,8,-12.0,0,0
study_2,190,179,gain_only,10,0.0,4,0
study_2,190,180,gain_only,6,0.0,2,0
study_2,190,181,gain_only,11,0.0,4,0
study_2,190,182,gain_only,24,0.0,12,0
study_2,190,183,gain_only,12,0.0,6,0
study_2,190,184,gain_only,25,0.0,13,0
study_2,190,185,gain_only,26,0.0,10,0
study_2,190,186,gain_only,11,0.0,6,0
study_2,190,187,gain_only,30,0.0,10,0
study_2,190,188,gain_only,2,0.0,1,0
study_2,190,189,gain_only,22,0.0,10,0
study_2,190,190,gain_only,4,0.0,2,0
study_2,190,191,gain_only,7,0.0,3,0
study_2,190,192,gain_only,23,0.0,9,0
study_2,190,193,gain_only,28,0.0,12,0
study_2,190,194,gain_only,25,0.0,10,0
study_2,190,195,gain_only,8,0.0,3,0
study_2,190,196,gain_only,28,0.0,13,0
study_2,190,197,gain_only,27,0.0,9,0
study_2,190,198,gain_only,9,0.0,3,0
study_2,190,199,gain_only,17,0.0,8,0
study_2,190,200,gain_only,5,0.0,1,0
study_2,190,201,gain_only,30,0.0,12,0
study_2,190,202,gain_only,30,0.0,13,0
study_2,190,203,gain_only,19,0.0,8,0
study_2,190,204,gain_only,12,0.0,4,0
study_2,190,205,gain_only,13,0.0,5,0
study_2,190,206,gain_only,12,0.0,5,0
study_2,190,207,gain_only,13,0.0,7,0
study_2,190,208,gain_only,25,0.0,9,0
study_2,190,209,gain_only,11,0.0,5,0
study_2,190,210,gain_only,3,0.0,1,0
study_2,190,211,gain_only,26,0.0,12,0
study_2,190,212,gain_only,14,0.0,5,0
study_2,190,213,gain_only,10,0.0,5,0
study_2,190,214,gain_only,15,0.0,7,0
study_2,190,215,gain_only,14,0.0,6,0
study_2,190,216,gain_only,23,0.0,10,0
study_2,190,217,gain_only,14,0.0,7,0
study_2,190,218,gain_only,18,0.0,8,0
study_2,190,219,gain_only,32,0.0,13,0
study_2,190,220,gain_only,13,0.0,4,0
study_2,190,221,gain_only,6,0.0,3,0
study_2,190,222,gain_only,29,0.0,9,0
study_2,190,223,gain_only,20,0.0,8,0
study_2,190,224,gain_only,3,0.0,2,0
study_2,190,225,gain_only,4,0.0,1,0
study_2,190,226,gain_only,13,0.0,6,0
study_2,190,227,gain_only,16,0.0,7,0
study_2,190,228,gain_only,5,0.0,2,0
study_2,191,9,gain_loss,15,-5.0,0,1
study_2,191,10,gain_loss,4,-5.0,0,0
study_2,191,11,gain_loss,12,-7.0,0,1
study_2,191,12,gain_loss,14,-4.0,0,1
study_2,191,13,gain_loss,5,-2.0,0,1
study_2,191,14,gain_loss,15,-17.0,0,0
study_2,191,15,gain_loss,4,-2.0,0,1
study_2,191,16,gain_loss,9,-3.0,0,1
study_2,191,17,gain_loss,6,-1.0,0,1
study_2,191,18,gain_loss,16,-23.0,0,0
study_2,191,19,gain_loss,12,-13.0,0,0
study_2,191,20,gain_loss,9,-5.0,0,1
study_2,191,21,gain_loss,16,-19.0,0,0
study_2,191,22,gain_loss,14,-5.0,0,1
study_2,191,23,gain_loss,5,-5.0,0,1
study_2,191,24,gain_loss,14,-12.0,0,1
study_2,191,25,gain_loss,15,-6.0,0,1
study_2,191,26,gain_loss,12,-8.0,0,1
study_2,191,27,gain_loss,9,-15.0,0,0
study_2,191,28,gain_loss,10,-7.0,0,1
study_2,191,29,gain_loss,14,-9.0,0,1
study_2,191,30,gain_loss,16,-11.0,0,1
study_2,191,31,gain_loss,10,-12.0,0,0
study_2,191,32,gain_loss,16,-8.0,0,1
study_2,191,33,gain_loss,14,-23.0,0,0
study_2,191,34,gain_loss,14,-24.0,0,0
study_2,191,35,gain_loss,5,-7.0,0,0
study_2,191,36,gain_loss,15,-9.0,0,1
study_2,191,37,gain_loss,6,-10.0,0,0
study_2,191,38,gain_loss,10,-6.0,0,1
study_2,191,39,gain_loss,10,-16.0,0,0
study_2,191,40,gain_loss,16,-10.0,0,1
study_2,191,41,gain_loss,6,-5.0,0,1
study_2,191,42,gain_loss,15,-18.0,0,1
study_2,191,43,gain_loss,14,-20.0,0,0
study_2,191,44,gain_loss,15,-11.0,0,1
study_2,191,45,gain_loss,9,-4.0,0,1
study_2,191,46,gain_loss,5,-3.0,0,1
study_2,191,47,gain_loss,12,-19.0,0,0
study_2,191,48,gain_loss,12,-2.0,0,1
study_2,191,49,gain_loss,8,-13.0,0,0
study_2,191,50,gain_loss,9,-8.0,0,1
study_2,191,51,gain_loss,8,-7.0,0,1
study_2,191,52,gain_loss,8,-9.0,0,0
study_2,191,53,gain_loss,6,-7.0,0,1
study_2,191,54,gain_loss,14,-17.0,0,0
study_2,191,55,gain_loss,15,-23.0,0,0
study_2,191,56,gain_loss,10,-2.0,0,1
study_2,191,57,gain_loss,12,-21.0,0,0
study_2,191,58,gain_loss,6,-9.0,0,0
study_2,191,59,gain_loss,14,-21.0,0,0
study_2,191,60,gain_loss,15,-25.0,0,0
study_2,191,61,gain_loss,16,-26.0,0,0
study_2,191,62,gain_loss,16,-6.0,0,1
study_2,191,63,gain_loss,8,-5.0,0,1
study_2,191,64,gain_loss,12,-17.0,0,0
study_2,191,65,gain_loss,15,-16.0,0,0
study_2,191,66,gain_loss,16,-9.0,0,1
study_2,191,67,gain_loss,16,-20.0,0,0
study_2,191,68,gain_loss,8,-4.0,0,1
study_2,191,69,gain_loss,4,-7.0,0,0
study_2,191,70,gain_loss,15,-24.0,0,0
study_2,191,71,gain_loss,15,-12.0,0,1
study_2,191,72,gain_loss,8,-10.0,0,0
study_2,191,73,gain_loss,16,-17.0,0,0
study_2,191,74,gain_loss,12,-15.0,0,0
study_2,191,75,gain_loss,10,-9.0,0,1
study_2,191,76,gain_loss,12,-20.0,0,0
study_2,191,77,gain_loss,15,-13.0,0,1
study_2,191,78,gain_loss,14,-7.0,0,1
study_2,191,79,gain_loss,10,-17.0,0,0
study_2,191,80,gain_loss,15,-14.0,0,1
study_2,191,81,gain_loss,5,-9.0,0,0
study_2,191,82,gain_loss,10,-3.0,0,1
study_2,191,83,gain_loss,15,-22.0,0,0
study_2,191,84,gain_loss,9,-1.0,0,1
study_2,191,85,gain_loss,14,-11.0,0,1
study_2,191,86,gain_loss,8,-6.0,0,1
study_2,191,87,gain_loss,12,-5.0,0,1
study_2,191,88,gain_loss,12,-3.0,0,1
study_2,191,89,gain_loss,10,-8.0,0,1
study_2,191,90,gain_loss,8,-12.0,0,0
study_2,191,91,gain_loss,16,-22.0,0,0
study_2,191,92,gain_loss,14,-22.0,0,0
study_2,191,93,gain_loss,16,-13.0,0,1
study_2,191,94,gain_loss,16,-15.0,0,1
study_2,191,95,gain_loss,4,-3.0,0,1
study_2,191,96,gain_loss,4,-1.0,0,1
study_2,191,97,gain_loss,12,-12.0,0,1
study_2,191,98,gain_loss,16,-25.0,0,0
study_2,191,99,gain_loss,12,-11.0,0,1
study_2,191,100,gain_loss,9,-2.0,0,1
study_2,191,101,gain_loss,8,-8.0,0,1
study_2,191,102,gain_loss,2,-3.0,0,0
study_2,191,103,gain_loss,10,-5.0,0,1
study_2,191,104,gain_loss,9,-11.0,0,0
study_2,191,105,gain_loss,14,-15.0,0,0
study_2,191,106,gain_loss,12,-16.0,0,0
study_2,191,107,gain_loss,9,-13.0,0,0
study_2,191,108,gain_loss,9,-17.0,0,0
study_2,191,109,gain_loss,12,-22.0,0,0
study_2,191,110,gain_loss,15,-15.0,0,1
study_2,191,111,gain_loss,6,-4.0,0,0
study_2,191,112,gain_loss,12,-4.0,0,1
study_2,191,113,gain_loss,14,-8.0,0,1
study_2,191,114,gain_loss,10,-14.0,0,0
study_2,191,115,gain_loss,10,-19.0,0,1
study_2,191,116,gain_loss,16,-18.0,0,0
study_2,191,117,gain_loss,6,-8.0,0,0
study_2,191,118,gain_loss,6,-6.0,0,0
study_2,191,119,gain_loss,14,-19.0,0,0
study_2,191,120,gain_loss,15,-10.0,0,1
study_2,191,121,gain_loss,6,-2.0,0,1
study_2,191,122,gain_loss,8,-2.0,0,1
study_2,191,123,gain_loss,15,-8.0,0,1
study_2,191,124,gain_loss,16,-7.0,0,1
study_2,191,125,gain_loss,10,-10.0,0,1
study_2,191,126,gain_loss,10,-11.0,0,1
study_2,191,127,gain_loss,9,-12.0,0,0
study_2,191,128,gain_loss,12,-6.0,0,1
study_2,191,129,gain_loss,16,-24.0,0,0
study_2,191,130,gain_loss,16,-16.0,0,1
study_2,191,131,gain_loss,12,-10.0,0,1
study_2,191,132,gain_loss,16,-21.0,0,0
study_2,191,133,gain_loss,2,-2.0,0,1
study_2,191,134,gain_loss,12,-14.0,0,0
study_2,191,135,gain_loss,5,-1.0,0,1
study_2,191,136,gain_loss,8,-14.0,0,0
study_2,191,137,gain_loss,4,-4.0,0,0
study_2,191,138,gain_loss,14,-13.0,0,1
study_2,191,139,gain_loss,14,-16.0,0,0
study_2,191,140,gain_loss,9,-6.0,0,1
study_2,191,141,gain_loss,6,-11.0,0,0
study_2,191,142,gain_loss,5,-8.0,0,0
study_2,191,143,gain_loss,14,-10.0,0,1
study_2,191,144,gain_loss,15,-21.0,0,0
study_2,191,145,gain_loss,14,-14.0,0,0
study_2,191,146,gain_loss,9,-14.0,0,0
study_2,191,147,gain_loss,15,-19.0,0,0
study_2,191,148,gain_loss,10,-13.0,0,0
study_2,191,149,gain_loss,16,-12.0,0,1
study_2,191,150,gain_loss,6,-3.0,0,1
study_2,191,151,gain_loss,8,-1.0,0,1
study_2,191,152,gain_loss,9,-10.0,0,0
study_2,191,153,gain_loss,12,-18.0,0,0
study_2,191,154,gain_loss,5,-6.0,0,0
study_2,191,155,gain_loss,2,-1.0,0,1
study_2,191,156,gain_loss,8,-3.0,0,1
study_2,191,157,gain_loss,15,-7.0,0,1
study_2,191,158,gain_loss,9,-16.0,0,0
study_2,191,159,gain_loss,4,-6.0,0,0
study_2,191,160,gain_loss,14,-6.0,0,1
study_2,191,161,gain_loss,16,-14.0,0,1
study_2,191,162,gain_loss,15,-20.0,0,1
study_2,191,163,gain_loss,5,-4.0,0,1
study_2,191,164,gain_loss,9,-9.0,0,0
study_2,191,165,gain_loss,9,-7.0,0,1
study_2,191,166,gain_loss,14,-18.0,0,0
study_2,191,167,gain_loss,10,-4.0,0,0
study_2,191,168,gain_loss,8,-11.0,0,0
study_2,191,169,gain_loss,10,-18.0,0,0
study_2,191,170,gain_loss,12,-9.0,0,1
study_2,191,171,gain_loss,8,-15.0,0,0
study_2,191,172,gain_loss,10,-15.0,0,0
study_2,191,173,gain_loss,10,-1.0,0,1
study_2,191,179,gain_only,17,0.0,8,0
study_2,191,180,gain_only,6,0.0,2,1
study_2,191,181,gain_only,10,0.0,4,1
study_2,191,182,gain_only,25,0.0,13,0
study_2,191,183,gain_only,5,0.0,2,1
study_2,191,184,gain_only,9,0.0,3,1
study_2,191,185,gain_only,13,0.0,5,1
study_2,191,186,gain_only,12,0.0,4,1
study_2,191,187,gain_only,16,0.0,7,0
study_2,191,188,gain_only,5,0.0,1,1
study_2,191,189,gain_only,14,0.0,6,1
study_2,191,190,gain_only,13,0.0,6,0
study_2,191,191,gain_only,11,0.0,4,1
study_2,191,192,gain_only,30,0.0,10,1
study_2,191,193,gain_only,26,0.0,10,1
study_2,191,194,gain_only,25,0.0,10,1
study_2,191,195,gain_only,13,0.0,4,1
study_2,191,196,gain_only,14,0.0,5,1
study_2,191,197,gain_only,26,0.0,12,1
study_2,191,198,gain_only,30,0.0,12,1
study_2,191,199,gain_only,27,0.0,9,1
study_2,191,200,gain_only,7,0.0,3,1
study_2,191,201,gain_only,19,0.0,8,0
study_2,191,202,gain_only,30,0.0,13,1
study_2,191,203,gain_only,6,0.0,3,0
study_2,191,204,gain_only,12,0.0,6,0
study_2,191,205,gain_only,20,0.0,8,1
study_2,191,206,gain_only,23,0.0,9,0
study_2,191,207,gain_only,3,0.0,2,0
study_2,191,208,gain_only,13,0.0,7,0
study_2,191,209,gain_only,29,0.0,9,1
study_2,191,210,gain_only,8,0.0,3,1
study_2,191,211,gain_only,28,0.0,12,0
study_2,191,212,gain_only,18,0.0,8,0
study_2,191,213,gain_only,14,0.0,7,1
study_2,191,214,gain_only,3,0.0,1,1
study_2,191,215,gain_only,25,0.0,9,1
study_2,191,216,gain_only,23,0.0,10,1
study_2,191,217,gain_only,28,0.0,13,1
study_2,191,218,gain_only,4,0.0,1,1
study_2,191,219,gain_only,12,0.0,5,1
study_2,191,220,gain_only,15,0.0,7,1
study_2,191,221,gain_only,32,0.0,13,1
study_2,191,222,gain_only,4,0.0,2,1
study_2,191,223,gain_only,2,0.0,1,1
study_2,191,224,gain_only,11,0.0,5,1
study_2,191,225,gain_only,10,0.0,5,0
study_2,191,226,gain_only,22,0.0,10,1
study_2,191,227,gain_only,24,0.0,12,0
study_2,191,228,gain_only,11,0.0,6,1
study_2,193,9,gain_loss,15,-10.0,0,1
study_2,193,10,gain_loss,16,-14.0,0,1
study_2,193,11,gain_loss,16,-13.0,0,1
study_2,193,12,gain_loss,12,-13.0,0,0
study_2,193,13,gain_loss,10,-14.0,0,0
study_2,193,14,gain_loss,8,-15.0,0,0
study_2,193,15,gain_loss,9,-14.0,0,0
study_2,193,16,gain_loss,12,-16.0,0,0
study_2,193,17,gain_loss,12,-14.0,0,0
study_2,193,18,gain_loss,15,-22.0,0,0
study_2,193,19,gain_loss,10,-8.0,0,1
study_2,193,20,gain_loss,9,-4.0,0,1
study_2,193,21,gain_loss,14,-16.0,0,0
study_2,193,22,gain_loss,8,-6.0,0,1
study_2,193,23,gain_loss,14,-14.0,0,1
study_2,193,24,gain_loss,15,-18.0,0,0
study_2,193,25,gain_loss,8,-10.0,0,0
study_2,193,26,gain_loss,16,-17.0,0,0
study_2,193,27,gain_loss,10,-9.0,0,1
study_2,193,28,gain_loss,12,-2.0,0,1
study_2,193,29,gain_loss,14,-17.0,0,0
study_2,193,30,gain_loss,16,-26.0,0,0
study_2,193,31,gain_loss,15,-25.0,0,0
study_2,193,32,gain_loss,16,-12.0,0,1
study_2,193,33,gain_loss,9,-12.0,0,0
study_2,193,34,gain_loss,14,-24.0,0,0
study_2,193,35,gain_loss,8,-8.0,0,1
study_2,193,36,gain_loss,16,-22.0,0,0
study_2,193,37,gain_loss,5,-9.0,0,0
study_2,193,38,gain_loss,9,-5.0,0,1
study_2,193,39,gain_loss,14,-20.0,0,0
study_2,193,40,gain_loss,14,-12.0,0,1
study_2,193,41,gain_loss,16,-15.0,0,1
study_2,193,42,gain_loss,16,-25.0,0,0
study_2,193,43,gain_loss,15,-15.0,0,0
study_2,193,44,gain_loss,5,-5.0,0,1
study_2,193,45,gain_loss,12,-6.0,0,1
study_2,193,46,gain_loss,15,-21.0,0,0
study_2,193,47,gain_loss,9,-17.0,0,0
study_2,193,48,gain_loss,10,-7.0,0,1
study_2,193,49,gain_loss,5,-2.0,0,1
study_2,193,50,gain_loss,6,-6.0,0,1
study_2,193,51,gain_loss,6,-8.0,0,0
study_2,193,52,gain_loss,9,-8.0,0,1
study_2,193,53,gain_loss,10,-13.0,0,0
study_2,193,54,gain_loss,12,-7.0,0,1
study_2,193,55,gain_loss,15,-24.0,0,0
study_2,193,56,gain_loss,15,-9.0,0,1
study_2,193,57,gain_loss,4,-1.0,0,1
study_2,193,58,gain_loss,12,-21.0,0,0
study_2,193,59,gain_loss,8,-14.0,0,0
study_2,193,60,gain_loss,15,-20.0,0,0
study_2,193,61,gain_loss,10,-12.0,0,0
study_2,193,62,gain_loss,6,-1.0,0,1
study_2,193,63,gain_loss,14,-6.0,0,1
study_2,193,64,gain_loss,9,-2.0,0,1
study_2,193,65,gain_loss,9,-7.0,0,1
study_2,193,66,gain_loss,9,-16.0,0,0
study_2,193,67,gain_loss,8,-4.0,0,1
study_2,193,68,gain_loss,12,-20.0,0,0
study_2,193,69,gain_loss,15,-23.0,0,0
study_2,193,70,gain_loss,16,-24.0,0,0
study_2,193,71,gain_loss,16,-7.0,0,1
study_2,193,72,gain_loss,5,-7.0,0,0
study_2,193,73,gain_loss,14,-4.0,0,1
study_2,193,74,gain_loss,8,-9.0,0,0
study_2,193,75,gain_loss,9,-10.0,0,0
study_2,193,76,gain_loss,16,-21.0,0,0
study_2,193,77,gain_loss,14,-8.0,0,1
study_2,193,78,gain_loss,14,-7.0,0,1
study_2,193,79,gain_loss,12,-19.0,0,0
study_2,193,80,gain_loss,8,-1.0,0,1
study_2,193,81,gain_loss,9,-6.0,0,1
study_2,193,82,gain_loss,12,-18.0,0,0
study_2,193,83,gain_loss,15,-19.0,0,0
study_2,193,84,gain_loss,8,-12.0,0,0
study_2,193,85,gain_loss,8,-7.0,0,1
study_2,193,86,gain_loss,14,-22.0,0,0
study_2,193,87,gain_loss,6,-10.0,0,0
study_2,193,88,gain_loss,12,-22.0,0,0
study_2,193,89,gain_loss,12,-3.0,0,0
study_2,193,90,gain_loss,14,-5.0,0,1
study_2,193,91,gain_loss,10,-2.0,0,1
study_2,193,92,gain_loss,16,-6.0,0,1
study_2,193,93,gain_loss,15,-11.0,0,1
study_2,193,94,gain_loss,6,-9.0,0,0
study_2,193,95,gain_loss,16,-8.0,0,1
study_2,193,96,gain_loss,10,-17.0,0,0
study_2,193,97,gain_loss,14,-10.0,0,1
study_2,193,98,gain_loss,10,-11.0,0,0
study_2,193,99,gain_loss,16,-10.0,0,1
study_2,193,100,gain_loss,15,-7.0,0,1
study_2,193,101,gain_loss,4,-7.0,0,0
study_2,193,102,gain_loss,9,-3.0,0,1
study_2,193,103,gain_loss,8,-5.0,0,1
study_2,193,104,gain_loss,14,-19.0,0,0
study_2,193,105,gain_loss,4,-3.0,0,1
study_2,193,106,gain_loss,9,-11.0,0,0
study_2,193,107,gain_loss,5,-6.0,0,0
study_2,193,108,gain_loss,15,-17.0,0,1
study_2,193,109,gain_loss,8,-2.0,0,1
study_2,193,110,gain_loss,10,-6.0,0,1
study_2,193,111,gain_loss,14,-18.0,0,0
study_2,193,112,gain_loss,15,-12.0,0,1
study_2,193,113,gain_loss,5,-8.0,0,0
study_2,193,114,gain_loss,6,-2.0,0,1
study_2,193,115,gain_loss,14,-11.0,0,1
study_2,193,116,gain_loss,5,-4.0,0,1
study_2,193,117,gain_loss,12,-12.0,0,1
study_2,193,118,gain_loss,12,-10.0,0,1
study_2,193,119,gain_loss,15,-5.0,0,1
study_2,193,120,gain_loss,2,-1.0,0,1
study_2,193,121,gain_loss,16,-20.0,0,0
study_2,193,122,gain_loss,2,-2.0,0,1
study_2,193,123,gain_loss,16,-9.0,0,1
study_2,193,124,gain_loss,6,-7.0,0,0
study_2,193,125,gain_loss,6,-3.0,0,1
study_2,193,126,gain_loss,6,-4.0,0,1
study_2,193,127,gain_loss,4,-4.0,0,0
study_2,193,128,gain_loss,9,-9.0,0,0
study_2,193,129,gain_loss,10,-3.0,0,1
study_2,193,130,gain_loss,12,-11.0,0,1
study_2,193,131,gain_loss,9,-15.0,0,0
study_2,193,132,gain_loss,2,-3.0,0,0
study_2,193,133,gain_loss,10,-1.0,0,1
study_2,193,134,gain_loss,8,-3.0,0,1
study_2,193,135,gain_loss,12,-5.0,0,1
study_2,193,136,gain_loss,14,-15.0,0,0
study_2,193,137,gain_loss,12,-15.0,0,0
study_2,193,138,gain_loss,10,-16.0,0,0
study_2,193,139,gain_loss,10,-19.0,0,0
study_2,193,140,gain_loss,4,-2.0,0,1
study_2,193,141,gain_loss,14,-23.0,0,0
study_2,193,142,gain_loss,12,-8.0,0,1
study_2,193,143,gain_loss,10,-15.0,0,0
study_2,193,144,gain_loss,10,-5.0,0,1
study_2,193,145,gain_loss,9,-1.0,0,1
study_2,193,146,gain_loss,16,-23.0,0,0
study_2,193,147,gain_loss,10,-4.0,0,1
study_2,193,148,gain_loss,5,-3.0,0,1
study_2,193,149,gain_loss,6,-5.0,0,1
study_2,193,150,gain_loss,14,-9.0,0,1
study_2,193,151,gain_loss,15,-14.0,0,1
study_2,193,152,gain_loss,15,-6.0,0,1
study_2,193,153,gain_loss,8,-13.0,0,0
study_2,193,154,gain_loss,14,-21.0,0,0
study_2,193,155,gain_loss,12,-9.0,0,1
study_2,193,156,gain_loss,16,-11.0,0,1
study_2,193,157,gain_loss,12,-17.0,0,0
study_2,193,158,gain_loss,15,-8.0,0,1
study_2,193,159,gain_loss,12,-4.0,0,1
study_2,193,160,gain_loss,10,-18.0,0,0
study_2,193,161,gain_loss,16,-19.0,0,0
study_2,193,162,gain_loss,10,-10.0,0,0
study_2,193,163,gain_loss,14,-13.0,0,0
study_2,193,164,gain_loss,16,-18.0,0,0
study_2,193,165,gain_loss,16,-16.0,0,0
study_2,193,166,gain_loss,9,-13.0,0,0
study_2,193,167,gain_loss,5,-1.0,0,1
study_2,193,168,gain_loss,15,-13.0,0,1
study_2,193,169,gain_loss,4,-6.0,0,1
study_2,193,170,gain_loss,8,-11.0,0,0
study_2,193,171,gain_loss,15,-16.0,0,0
study_2,193,172,gain_loss,4,-5.0,0,0
study_2,193,173,gain_loss,6,-11.0,0,0
study_2,193,179,gain_only,14,0.0,5,1
study_2,193,180,gain_only,26,0.0,10,1
study_2,193,181,gain_only,6,0.0,2,0
study_2,193,182,gain_only,24,0.0,12,1
study_2,193,183,gain_only,8,0.0,3,0
study_2,193,184,gain_only,20,0.0,8,0
study_2,193,185,gain_only,5,0.0,2,0
study_2,193,186,gain_only,28,0.0,12,1
study_2,193,187,gain_only,25,0.0,13,1
study_2,193,188,gain_only,25,0.0,9,1
study_2,193,189,gain_only,30,0.0,10,1
study_2,193,190,gain_only,3,0.0,2,0
study_2,193,191,gain_only,6,0.0,3,0
study_2,193,192,gain_only,12,0.0,5,0
study_2,193,193,gain_only,17,0.0,8,0
study_2,193,194,gain_only,14,0.0,7,0
study_2,193,195,gain_only,28,0.0,13,0
study_2,193,196,gain_only,27,0.0,9,0
study_2,193,197,gain_only,25,0.0,10,0
study_2,193,198,gain_only,7,0.0,3,0
study_2,193,199,gain_only,18,0.0,8,0
study_2,193,200,gain_only,3,0.0,1,1
study_2,193,201,gain_only,32,0.0,13,1
study_2,193,202,gain_only,13,0.0,7,0
study_2,193,203,gain_only,22,0.0,10,0
study_2,193,204,gain_only,10,0.0,4,1
study_2,193,205,gain_only,26,0.0,12,1
study_2,193,206,gain_only,10,0.0,5,0
study_2,193,207,gain_only,12,0.0,6,0
study_2,193,208,gain_only,12,0.0,4,0
study_2,193,209,gain_only,13,0.0,4,0
study_2,193,210,gain_only,19,0.0,8,0
study_2,193,211,gain_only,29,0.0,9,0
study_2,193,212,gain_only,11,0.0,5,0
study_2,193,213,gain_only,11,0.0,4,0
study_2,193,214,gain_only,30,0.0,13,1
study_2,193,215,gain_only,11,0.0,6,0
study_2,193,216,gain_only,23,0.0,10,0
study_2,193,217,gain_only,13,0.0,6,0
study_2,193,218,gain_only,15,0.0,7,0
study_2,193,219,gain_only,5,0.0,1,0
study_2,193,220,gain_only,9,0.0,3,0
study_2,193,221,gain_only,4,0.0,2,0
study_2,193,222,gain_only,23,0.0,9,0
study_2,193,223,gain_only,16,0.0,7,0
study_2,193,224,gain_only,2,0.0,1,0
study_2,193,225,gain_only,30,0.0,12,0
study_2,193,226,gain_only,13,0.0,5,0
study_2,193,227,gain_only,14,0.0,6,0
study_2,193,228,gain_only,4,0.0,1,0
study_2,194,9,gain_loss,5,-1.0,0,1
study_2,194,10,gain_loss,16,-21.0,0,0
study_2,194,11,gain_loss,10,-5.0,0,1
study_2,194,12,gain_loss,16,-12.0,0,1
study_2,194,13,gain_loss,5,-3.0,0,1
study_2,194,14,gain_loss,10,-12.0,0,0
study_2,194,15,gain_loss,9,-11.0,0,0
study_2,194,16,gain_loss,15,-10.0,0,1
study_2,194,17,gain_loss,6,-9.0,0,0
study_2,194,18,gain_loss,15,-22.0,0,1
study_2,194,19,gain_loss,10,-2.0,0,1
study_2,194,20,gain_loss,15,-18.0,0,0
study_2,194,21,gain_loss,9,-2.0,0,1
study_2,194,22,gain_loss,12,-4.0,0,1
study_2,194,23,gain_loss,5,-6.0,0,0
study_2,194,24,gain_loss,6,-5.0,0,1
study_2,194,25,gain_loss,9,-17.0,0,0
study_2,194,26,gain_loss,14,-6.0,0,1
study_2,194,27,gain_loss,16,-19.0,0,1
study_2,194,28,gain_loss,9,-6.0,0,1
study_2,194,29,gain_loss,9,-7.0,0,1
study_2,194,30,gain_loss,6,-2.0,0,1
study_2,194,31,gain_loss,16,-9.0,0,1
study_2,194,32,gain_loss,8,-9.0,0,0
study_2,194,33,gain_loss,14,-19.0,0,0
study_2,194,34,gain_loss,12,-10.0,0,1
study_2,194,35,gain_loss,14,-5.0,0,1
study_2,194,36,gain_loss,14,-23.0,0,0
study_2,194,37,gain_loss,12,-6.0,0,1
study_2,194,38,gain_loss,2,-3.0,0,1
study_2,194,39,gain_loss,10,-16.0,0,0
study_2,194,40,gain_loss,15,-11.0,0,1
study_2,194,41,gain_loss,12,-21.0,0,0
study_2,194,42,gain_loss,12,-16.0,0,1
study_2,194,43,gain_loss,6,-3.0,0,1
study_2,194,44,gain_loss,15,-23.0,0,0
study_2,194,45,gain_loss,4,-7.0,0,1
study_2,194,46,gain_loss,10,-7.0,0,1
study_2,194,47,gain_loss,9,-13.0,0,0
study_2,194,48,gain_loss,4,-1.0,0,1
study_2,194,49,gain_loss,8,-14.0,0,0
study_2,194,50,gain_loss,9,-8.0,0,1
study_2,194,51,gain_loss,10,-4.0,0,1
