heuristic,participant,game,prediction,truth,correct
home team,1339,193,0,1,0
home team,1366,193,0,1,0
home team,1383,193,0,1,0
home team,1319,193,0,1,0
home team,1330,193,0,1,0
home team,1304,193,1,1,1
home team,1390,193,0,1,0
home team,1331,193,0,1,0
home team,1375,193,0,1,0
home team,1391,193,0,1,0
home team,1397,193,0,1,0
home team,1365,193,0,1,0
home team,1333,193,0,1,0
home team,1350,193,1,1,1
home team,1344,193,0,1,0
home team,1313,193,1,1,1
home team,1340,193,1,1,1
home team,1367,193,0,1,0
home team,1384,193,1,1,1
home team,1320,193,1,1,1
home team,1368,193,0,1,0
home team,1305,193,0,1,0
home team,1321,193,0,1,0
home team,1337,193,0,1,0
home team,1376,193,0,1,0
home team,1322,193,0,1,0
home team,1398,193,0,1,0
home team,1307,193,1,1,1
home team,1334,193,0,1,0
home team,1351,193,0,1,0
home team,1345,193,0,1,0
home team,1314,193,0,1,0
home team,1341,193,0,1,0
home team,1346,193,1,1,1
home team,1315,193,1,1,1
home team,1342,193,0,1,0
home team,1369,193,1,1,1
home team,1306,193,0,1,0
home team,1343,193,0,1,0
home team,1338,193,0,1,0
home team,1335,193,0,1,0
home team,1323,193,1,1,1
home team,1399,193,1,1,1
home team,1308,193,1,1,1
home team,1353,193,0,1,0
home team,1352,193,0,1,0
home team,1357,193,0,1,0
home team,1336,193,0,1,0
home team,1359,193,1,1,1
home team,1358,193,0,1,0
home team,1316,193,0,1,0
home team,1354,193,0,1,0
home team,1356,193,1,1,1
home team,1355,193,0,1,0
home team,1360,193,0,1,0
home team,1362,193,0,1,0
home team,1361,193,1,1,1
home team,1331,202,0,1,0
home team,1332,202,1,1,1
home team,1380,202,1,1,1
home team,1333,202,0,1,0
home team,1310,202,0,1,0
home team,1383,202,0,1,0
home team,1330,202,1,1,1
home team,1382,202,1,1,1
home team,1381,202,0,1,0
home team,1315,202,0,1,0
home team,1325,202,0,1,0
home team,1379,202,0,1,0
home team,1327,202,1,1,1
home team,1384,202,0,1,0
home team,1318,202,0,1,0
home team,1328,202,1,1,1
home team,1311,202,1,1,1
home team,1316,202,1,1,1
home team,1341,202,1,1,1
home team,1334,202,1,1,1
home team,1317,202,0,1,0
home team,1378,202,0,1,0
home team,1326,202,0,1,0
home team,1302,202,1,1,1
home team,1340,202,0,1,0
home team,1336,202,0,1,0
home team,1319,202,0,1,0
home team,1309,202,0,1,0
home team,1337,202,1,1,1
home team,1385,202,0,1,0
home team,1342,202,0,1,0
home team,1329,202,0,1,0
home team,1312,202,1,1,1
home team,1370,202,0,1,0
home team,1324,202,1,1,1
home team,1335,202,0,1,0
home team,1371,202,0,1,0
home team,1377,202,0,1,0
home team,1314,202,1,1,1
home team,1303,202,1,1,1
home team,1367,202,0,1,0
home team,1363,202,0,1,0
home team,1320,202,0,1,0
home team,1368,202,0,1,0
home team,1338,202,0,1,0
home team,1386,202,1,1,1
home team,1343,202,1,1,1
home team,1339,202,1,1,1
home team,1313,202,1,1,1
home team,1344,202,0,1,0
home team,1366,202,0,1,0
home team,1388,202,1,1,1
home team,1372,202,1,1,1
home team,1308,202,0,1,0
home team,1389,202,1,1,1
home team,1304,202,0,1,0
home team,1357,202,1,1,1
home team,1364,202,1,1,1
home team,1321,202,0,1,0
home team,1369,202,1,1,1
home team,1365,202,0,1,0
home team,1387,202,0,1,0
home team,1359,202,1,1,1
home team,1307,202,1,1,1
home team,1323,202,0,1,0
home team,1345,202,0,1,0
home team,1393,202,0,1,0
home team,1362,202,1,1,1
home team,1373,202,0,1,0
home team,1394,202,1,1,1
home team,1390,202,0,1,0
home team,1305,202,0,1,0
home team,1358,202,0,1,0
home team,1375,202,0,1,0
home team,1322,202,0,1,0
home team,1396,202,0,1,0
home team,1376,202,0,1,0
home team,1355,202,0,1,0
home team,1360,202,0,1,0
home team,1354,202,1,1,1
home team,1356,202,1,1,1
home team,1346,202,0,1,0
home team,1391,202,1,1,1
home team,1351,202,0,1,0
home team,1374,202,0,1,0
home team,1395,202,0,1,0
home team,1349,202,0,1,0
home team,1306,202,1,1,1
home team,1348,202,0,1,0
home team,1392,202,1,1,1
home team,1361,202,1,1,1
home team,1397,202,1,1,1
home team,1350,202,1,1,1
home team,1353,202,0,1,0
home team,1352,202,0,1,0
home team,1347,202,1,1,1
home team,1399,202,0,1,0
home team,1301,202,1,1,1
home team,1400,202,1,1,1
home team,1398,202,0,1,0
home team,1356,203,1,1,1
home team,1330,203,0,1,0
home team,1379,203,0,1,0
home team,1355,203,0,1,0
home team,1331,203,0,1,0
home team,1357,203,1,1,1
home team,1378,203,0,1,0
home team,1377,203,0,1,0
home team,1332,203,1,1,1
home team,1380,203,0,1,0
home team,1393,203,0,1,0
home team,1327,203,1,1,1
home team,1317,203,0,1,0
home team,1324,203,0,1,0
home team,1400,203,1,1,1
home team,1318,203,1,1,1
home team,1313,203,1,1,1
home team,1326,203,1,1,1
home team,1394,203,0,1,0
home team,1314,203,1,1,1
home team,1310,203,0,1,0
home team,1358,203,0,1,0
home team,1315,203,1,1,1
home team,1328,203,0,1,0
home team,1333,203,0,1,0
home team,1381,203,0,1,0
home team,1329,203,1,1,1
home team,1325,203,0,1,0
home team,1382,203,1,1,1
home team,1398,203,0,1,0
home team,1335,203,0,1,0
home team,1319,203,0,1,0
home team,1399,203,1,1,1
home team,1336,203,0,1,0
home team,1395,203,0,1,0
home team,1304,203,1,1,1
home team,1311,203,0,1,0
home team,1359,203,0,1,0
home team,1316,203,1,1,1
home team,1312,203,0,1,0
home team,1334,203,0,1,0
home team,1365,203,0,1,0
home team,1323,203,1,1,1
home team,1361,203,0,1,0
home team,1383,203,0,1,0
home team,1372,203,0,1,0
home team,1309,203,1,1,1
home team,1320,203,0,1,0
home team,1373,203,1,1,1
home team,1337,203,1,1,1
home team,1396,203,0,1,0
home team,1305,203,0,1,0
home team,1322,203,1,1,1
home team,1360,203,0,1,0
home team,1306,203,1,1,1
home team,1339,203,1,1,1
home team,1302,203,1,1,1
home team,1366,203,1,1,1
home team,1340,203,1,1,1
home team,1362,203,1,1,1
home team,1384,203,1,1,1
home team,1341,203,0,1,0
home team,1363,203,0,1,0
home team,1321,203,0,1,0
home team,1374,203,0,1,0
home team,1338,203,0,1,0
home team,1397,203,0,1,0
home team,1375,203,0,1,0
home team,1392,203,0,1,0
home team,1371,203,0,1,0
home team,1307,203,1,1,1
home team,1349,203,0,1,0
home team,1303,203,0,1,0
home team,1367,203,0,1,0
home team,1350,203,1,1,1
home team,1389,203,1,1,1
home team,1385,203,1,1,1
home team,1342,203,0,1,0
home team,1364,203,1,1,1
home team,1370,203,0,1,0
home team,1343,203,1,1,1
home team,1391,203,0,1,0
home team,1387,203,0,1,0
home team,1376,203,0,1,0
home team,1386,203,1,1,1
home team,1388,203,1,1,1
home team,1308,203,1,1,1
home team,1390,203,1,1,1
home team,1344,203,0,1,0
home team,1368,203,0,1,0
home team,1351,203,0,1,0
home team,1301,203,0,1,0
home team,1348,203,0,1,0
home team,1352,203,1,1,1
home team,1354,203,0,1,0
home team,1345,203,0,1,0
home team,1369,203,1,1,1
home team,1346,203,0,1,0
home team,1353,203,1,1,1
home team,1347,203,1,1,1
home team,1378,204,1,1,1
home team,1384,204,0,1,0
home team,1342,204,1,1,1
home team,1385,204,1,1,1
home team,1379,204,1,1,1
home team,1387,204,0,1,0
home team,1386,204,0,1,0
home team,1363,204,1,1,1
home team,1303,204,1,1,1
home team,1302,204,1,1,1
home team,1341,204,0,1,0
home team,1364,204,0,1,0
home team,1343,204,1,1,1
home team,1368,204,0,1,0
home team,1365,204,0,1,0
home team,1383,204,1,1,1
home team,1340,204,1,1,1
home team,1388,204,1,1,1
home team,1345,204,0,1,0
home team,1307,204,0,1,0
home team,1380,204,0,1,0
home team,1346,204,1,1,1
home team,1308,204,1,1,1
home team,1381,204,1,1,1
home team,1304,204,1,1,1
home team,1369,204,1,1,1
home team,1382,204,1,1,1
home team,1305,204,1,1,1
home team,1344,204,0,1,0
home team,1339,204,0,1,0
home team,1366,204,0,1,0
home team,1334,204,0,1,0
home team,1377,204,1,1,1
home team,1389,204,0,1,0
home team,1335,204,0,1,0
home team,1394,204,1,1,1
home team,1390,204,0,1,0
home team,1347,204,1,1,1
home team,1309,204,0,1,0
home team,1391,204,1,1,1
home team,1348,204,1,1,1
home team,1370,204,1,1,1
home team,1392,204,1,1,1
home team,1306,204,1,1,1
home team,1371,204,1,1,1
home team,1393,204,0,1,0
home team,1367,204,0,1,0
home team,1372,204,0,1,0
home team,1362,204,0,1,0
home team,1373,204,0,1,0
home team,1336,204,1,1,1
home team,1395,204,1,1,1
home team,1332,204,0,1,0
home team,1337,204,0,1,0
home team,1310,204,1,1,1
home team,1333,204,1,1,1
home team,1349,204,1,1,1
home team,1311,204,0,1,0
home team,1301,204,1,1,1
home team,1312,204,0,1,0
home team,1356,204,0,1,0
home team,1361,204,0,1,0
home team,1313,204,0,1,0
home team,1357,204,0,1,0
home team,1325,204,1,1,1
home team,1374,204,1,1,1
home team,1358,204,0,1,0
home team,1396,204,1,1,1
home team,1375,204,1,1,1
home team,1338,204,0,1,0
home team,1355,204,1,1,1
home team,1376,204,0,1,0
home team,1350,204,0,1,0
home team,1398,204,1,1,1
home team,1317,204,1,1,1
home team,1351,204,1,1,1
home team,1399,204,0,1,0
home team,1324,204,1,1,1
home team,1314,204,1,1,1
home team,1400,204,0,1,0
home team,1326,204,1,1,1
home team,1315,204,0,1,0
home team,1359,204,0,1,0
home team,1397,204,0,1,0
home team,1316,204,1,1,1
home team,1321,204,1,1,1
home team,1328,204,0,1,0
home team,1352,204,1,1,1
home team,1329,204,0,1,0
home team,1319,204,1,1,1
home team,1318,204,1,1,1
home team,1320,204,0,1,0
home team,1327,204,1,1,1
home team,1360,204,1,1,1
home team,1353,204,1,1,1
home team,1331,204,1,1,1
home team,1330,204,1,1,1
home team,1322,204,0,1,0
home team,1354,204,0,1,0
home team,1323,204,1,1,1
home team,1332,205,0,0,1
home team,1333,205,0,0,1
home team,1340,205,0,0,1
home team,1305,205,1,0,0
home team,1379,205,0,0,1
home team,1378,205,0,0,1
home team,1341,205,1,0,0
home team,1394,205,1,0,0
home team,1334,205,0,0,1
home team,1306,205,1,0,0
home team,1342,205,0,0,1
home team,1302,205,0,0,1
home team,1383,205,0,0,1
home team,1393,205,1,0,0
home team,1303,205,1,0,0
home team,1395,205,1,0,0
home team,1380,205,0,0,1
home team,1304,205,0,0,1
home team,1343,205,1,0,0
home team,1339,205,1,0,0
home team,1387,205,0,0,1
home team,1307,205,0,0,1
home team,1382,205,0,0,1
home team,1388,205,1,0,0
home team,1335,205,0,0,1
home team,1313,205,0,0,1
home team,1389,205,0,0,1
home team,1385,205,0,0,1
home team,1384,205,0,0,1
home team,1310,205,1,0,0
home team,1386,205,0,0,1
home team,1396,205,0,0,1
home team,1381,205,0,0,1
home team,1301,205,1,0,0
home team,1344,205,0,0,1
home team,1312,205,0,0,1
home team,1398,205,1,0,0
home team,1308,205,0,0,1
home team,1377,205,0,0,1
home team,1399,205,0,0,1
home team,1336,205,1,0,0
home team,1314,205,1,0,0
home team,1390,205,0,0,1
home team,1337,205,0,0,1
home team,1320,205,0,0,1
home team,1311,205,0,0,1
home team,1338,205,0,0,1
home team,1397,205,0,0,1
home team,1392,205,1,0,0
home team,1317,205,0,0,1
home team,1345,205,0,0,1
home team,1350,205,0,0,1
home team,1318,205,0,0,1
home team,1309,205,0,0,1
home team,1351,205,0,0,1
home team,1400,205,0,0,1
home team,1315,205,0,0,1
home team,1352,205,0,0,1
home team,1391,205,1,0,0
home team,1316,205,0,0,1
home team,1321,205,0,0,1
home team,1355,205,1,0,0
home team,1349,205,1,0,0
home team,1322,205,0,0,1
home team,1356,205,1,0,0
home team,1361,205,0,0,1
home team,1346,205,0,0,1
home team,1357,205,0,0,1
home team,1319,205,0,0,1
home team,1347,205,1,0,0
home team,1363,205,1,0,0
home team,1325,205,0,0,1
home team,1348,205,1,0,0
home team,1353,205,1,0,0
home team,1370,205,1,0,0
home team,1360,205,0,0,1
home team,1354,205,0,0,1
home team,1371,205,0,0,1
home team,1376,205,0,0,1
home team,1323,205,0,0,1
home team,1372,205,1,0,0
home team,1362,205,0,0,1
home team,1358,205,0,0,1
home team,1373,205,0,0,1
home team,1368,205,1,0,0
home team,1359,205,0,0,1
home team,1364,205,0,0,1
home team,1326,205,1,0,0
home team,1375,205,0,0,1
home team,1365,205,0,0,1
home team,1327,205,1,0,0
home team,1324,205,0,0,1
home team,1366,205,1,0,0
home team,1328,205,0,0,1
home team,1330,205,0,0,1
home team,1374,205,1,0,0
home team,1329,205,0,0,1
home team,1331,205,0,0,1
home team,1369,205,0,0,1
home team,1367,205,0,0,1
home team,1335,206,0,1,0
home team,1332,206,0,1,0
home team,1334,206,1,1,1
home team,1340,206,0,1,0
home team,1302,206,0,1,0
home team,1378,206,0,1,0
home team,1341,206,0,1,0
home team,1336,206,0,1,0
home team,1333,206,0,1,0
home team,1379,206,1,1,1
home team,1337,206,0,1,0
home team,1339,206,0,1,0
home team,1301,206,0,1,0
home team,1338,206,0,1,0
home team,1393,206,0,1,0
home team,1398,206,1,1,1
home team,1303,206,0,1,0
home team,1382,206,0,1,0
home team,1342,206,0,1,0
home team,1304,206,0,1,0
home team,1395,206,1,1,1
home team,1380,206,0,1,0
home team,1305,206,1,1,1
home team,1396,206,0,1,0
home team,1381,206,0,1,0
home team,1306,206,0,1,0
home team,1345,206,0,1,0
home team,1307,206,0,1,0
home team,1312,206,0,1,0
home team,1383,206,1,1,1
home team,1394,206,1,1,1
home team,1399,206,0,1,0
home team,1384,206,0,1,0
home team,1309,206,0,1,0
home team,1343,206,1,1,1
home team,1385,206,0,1,0
home team,1310,206,1,1,1
home team,1344,206,0,1,0
home team,1370,206,0,1,0
home team,1397,206,0,1,0
home team,1387,206,0,1,0
home team,1371,206,1,1,1
home team,1346,206,1,1,1
home team,1308,206,0,1,0
home team,1313,206,0,1,0
home team,1347,206,0,1,0
home team,1373,206,0,1,0
home team,1400,206,0,1,0
home team,1348,206,0,1,0
home team,1374,206,1,1,1
home team,1315,206,0,1,0
home team,1386,206,0,1,0
home team,1311,206,0,1,0
home team,1350,206,0,1,0
home team,1392,206,0,1,0
home team,1317,206,0,1,0
home team,1388,206,0,1,0
home team,1372,206,1,1,1
home team,1318,206,0,1,0
home team,1389,206,1,1,1
home team,1314,206,0,1,0
home team,1363,206,0,1,0
home team,1390,206,1,1,1
home team,1358,206,0,1,0
home team,1349,206,1,1,1
home team,1375,206,0,1,0
home team,1316,206,0,1,0
home team,1355,206,1,1,1
home team,1376,206,0,1,0
home team,1351,206,1,1,1
home team,1356,206,0,1,0
home team,1377,206,0,1,0
home team,1352,206,0,1,0
home team,1357,206,0,1,0
home team,1319,206,0,1,0
home team,1353,206,1,1,1
home team,1365,206,0,1,0
home team,1364,206,0,1,0
home team,1391,206,1,1,1
home team,1359,206,1,1,1
home team,1361,206,0,1,0
home team,1360,206,0,1,0
home team,1322,206,0,1,0
home team,1366,206,0,1,0
home team,1368,206,1,1,1
home team,1367,206,1,1,1
home team,1320,206,0,1,0
home team,1362,206,0,1,0
home team,1369,206,0,1,0
home team,1321,206,0,1,0
home team,1331,206,0,1,0
home team,1354,206,1,1,1
home team,1324,206,0,1,0
home team,1323,206,0,1,0
home team,1327,206,0,1,0
home team,1330,206,0,1,0
home team,1326,206,0,1,0
home team,1325,206,1,1,1
home team,1329,206,1,1,1
home team,1328,206,0,1,0
home team,1384,207,0,1,0
home team,1383,207,1,1,1
home team,1385,207,0,1,0
home team,1382,207,1,1,1
home team,1378,207,1,1,1
home team,1340,207,1,1,1
home team,1379,207,1,1,1
home team,1303,207,1,1,1
home team,1302,207,1,1,1
home team,1380,207,1,1,1
home team,1358,207,1,1,1
home team,1332,207,1,1,1
home team,1381,207,1,1,1
home team,1386,207,1,1,1
home team,1301,207,1,1,1
home team,1355,207,1,1,1
home team,1387,207,1,1,1
home team,1334,207,1,1,1
home team,1356,207,1,1,1
home team,1335,207,1,1,1
home team,1318,207,1,1,1
home team,1341,207,1,1,1
home team,1347,207,1,1,1
home team,1304,207,0,1,0
home team,1342,207,1,1,1
home team,1348,207,1,1,1
home team,1359,207,1,1,1
home team,1333,207,1,1,1
home team,1349,207,1,1,1
home team,1360,207,1,1,1
home team,1317,207,0,1,0
home team,1350,207,1,1,1
home team,1388,207,1,1,1
home team,1345,207,1,1,1
home team,1357,207,1,1,1
home team,1336,207,1,1,1
home team,1319,207,1,1,1
home team,1325,207,0,1,0
home team,1337,207,1,1,1
home team,1305,207,1,1,1
home team,1343,207,1,1,1
home team,1338,207,0,1,0
home team,1306,207,1,1,1
home team,1344,207,1,1,1
home team,1339,207,0,1,0
home team,1361,207,0,1,0
home team,1328,207,1,1,1
home team,1351,207,1,1,1
home team,1389,207,1,1,1
home team,1346,207,1,1,1
home team,1352,207,1,1,1
home team,1390,207,1,1,1
home team,1320,207,0,1,0
home team,1326,207,0,1,0
home team,1391,207,1,1,1
home team,1321,207,0,1,0
home team,1327,207,0,1,0
home team,1322,207,1,1,1
home team,1307,207,1,1,1
home team,1312,207,1,1,1
home team,1323,207,1,1,1
home team,1362,207,1,1,1
home team,1329,207,1,1,1
home team,1324,207,1,1,1
home team,1330,207,0,1,0
home team,1395,207,0,1,0
home team,1353,207,1,1,1
home team,1331,207,1,1,1
home team,1396,207,1,1,1
home team,1354,207,0,1,0
home team,1392,207,1,1,1
home team,1397,207,0,1,0
home team,1366,207,0,1,0
home team,1393,207,1,1,1
home team,1308,207,1,1,1
home team,1313,207,1,1,1
home team,1394,207,1,1,1
home team,1309,207,0,1,0
home team,1314,207,1,1,1
home team,1400,207,0,1,0
home team,1310,207,1,1,1
home team,1315,207,0,1,0
home team,1365,207,0,1,0
home team,1311,207,1,1,1
home team,1316,207,0,1,0
home team,1372,207,1,1,1
home team,1371,207,1,1,1
home team,1398,207,1,1,1
home team,1367,207,1,1,1
home team,1364,207,0,1,0
home team,1363,207,1,1,1
home team,1368,207,0,1,0
home team,1373,207,1,1,1
home team,1375,207,1,1,1
home team,1369,207,1,1,1
home team,1374,207,1,1,1
home team,1370,207,0,1,0
home team,1399,207,1,1,1
home team,1376,207,0,1,0
home team,1377,207,1,1,1
home team,1340,208,0,1,0
home team,1339,208,0,1,0
home team,1341,208,0,1,0
home team,1346,208,0,1,0
home team,1345,208,0,1,0
home team,1347,208,0,1,0
home team,1385,208,0,1,0
home team,1343,208,1,1,1
home team,1342,208,0,1,0
home team,1365,208,0,1,0
home team,1344,208,0,1,0
home team,1349,208,0,1,0
home team,1348,208,0,1,0
home team,1393,208,0,1,0
home team,1302,208,1,1,1
home team,1378,208,0,1,0
home team,1366,208,1,1,1
home team,1363,208,0,1,0
home team,1358,208,0,1,0
home team,1395,208,0,1,0
home team,1332,208,0,1,0
home team,1359,208,0,1,0
home team,1386,208,0,1,0
home team,1355,208,0,1,0
home team,1360,208,0,1,0
home team,1387,208,0,1,0
home team,1356,208,0,1,0
home team,1350,208,0,1,0
home team,1367,208,0,1,0
home team,1394,208,0,1,0
home team,1303,208,0,1,0
home team,1379,208,0,1,0
home team,1325,208,0,1,0
home team,1364,208,0,1,0
home team,1380,208,0,1,0
home team,1396,208,0,1,0
home team,1333,208,0,1,0
home team,1381,208,0,1,0
home team,1317,208,0,1,0
home team,1334,208,0,1,0
home team,1361,208,0,1,0
home team,1388,208,0,1,0
home team,1357,208,0,1,0
home team,1351,208,0,1,0
home team,1368,208,0,1,0
home team,1336,208,0,1,0
home team,1304,208,1,1,1
home team,1310,208,0,1,0
home team,1326,208,0,1,0
home team,1370,208,0,1,0
home team,1311,208,0,1,0
home team,1397,208,0,1,0
home team,1371,208,0,1,0
home team,1382,208,0,1,0
home team,1318,208,0,1,0
home team,1335,208,0,1,0
home team,1362,208,0,1,0
home team,1389,208,1,1,1
home team,1309,208,0,1,0
home team,1352,208,0,1,0
home team,1369,208,0,1,0
home team,1337,208,0,1,0
home team,1305,208,0,1,0
home team,1375,208,0,1,0
home team,1327,208,0,1,0
home team,1306,208,0,1,0
home team,1312,208,0,1,0
home team,1398,208,0,1,0
home team,1372,208,1,1,1
home team,1383,208,0,1,0
home team,1319,208,0,1,0
home team,1373,208,0,1,0
home team,1330,208,0,1,0
home team,1390,208,1,1,1
home team,1315,208,0,1,0
home team,1353,208,0,1,0
home team,1391,208,0,1,0
home team,1338,208,0,1,0
home team,1322,208,0,1,0
home team,1376,208,0,1,0
home team,1328,208,0,1,0
home team,1307,208,0,1,0
home team,1313,208,0,1,0
home team,1399,208,0,1,0
home team,1308,208,0,1,0
home team,1384,208,0,1,0
home team,1320,208,1,1,1
home team,1374,208,0,1,0
home team,1331,208,0,1,0
home team,1321,208,0,1,0
home team,1316,208,0,1,0
home team,1354,208,0,1,0
home team,1392,208,1,1,1
home team,1301,208,0,1,0
home team,1323,208,0,1,0
home team,1377,208,0,1,0
home team,1329,208,0,1,0
home team,1324,208,0,1,0
home team,1314,208,0,1,0
home team,1400,208,0,1,0
home team,1354,194,0,0,1
home team,1348,194,0,0,1
home team,1355,194,1,0,0
home team,1332,194,1,0,0
home team,1356,194,1,0,0
home team,1347,194,1,0,0
home team,1349,194,0,0,1
home team,1353,194,0,0,1
home team,1400,194,1,0,0
home team,1350,194,0,0,1
home team,1333,194,0,0,1
home team,1357,194,0,0,1
home team,1311,194,1,0,0
home team,1393,194,0,0,1
home team,1313,194,0,0,1
home team,1315,194,1,0,0
home team,1325,194,0,0,1
home team,1314,194,1,0,0
home team,1310,194,0,0,1
home team,1358,194,1,0,0
home team,1331,194,0,0,1
home team,1337,194,1,0,0
home team,1359,194,1,0,0
home team,1316,194,1,0,0
home team,1312,194,1,0,0
home team,1351,194,0,0,1
home team,1334,194,0,0,1
home team,1398,194,0,0,1
home team,1352,194,0,0,1
home team,1394,194,0,0,1
home team,1330,194,0,0,1
home team,1309,194,0,0,1
home team,1326,194,0,0,1
home team,1304,194,1,0,0
home team,1363,194,0,0,1
home team,1327,194,1,0,0
home team,1380,194,0,0,1
home team,1338,194,0,0,1
home team,1360,194,1,0,0
home team,1317,194,1,0,0
home team,1339,194,1,0,0
home team,1361,194,0,0,1
home team,1335,194,0,0,1
home team,1399,194,0,0,1
home team,1362,194,1,0,0
home team,1395,194,1,0,0
home team,1341,194,0,0,1
home team,1379,194,0,0,1
home team,1396,194,0,0,1
home team,1305,194,1,0,0
home team,1364,194,1,0,0
home team,1328,194,1,0,0
home team,1381,194,1,0,0
home team,1392,194,0,0,1
home team,1329,194,0,0,1
home team,1318,194,0,0,1
home team,1340,194,0,0,1
home team,1378,194,0,0,1
home team,1336,194,0,0,1
home team,1367,194,1,0,0
home team,1389,194,0,0,1
home team,1385,194,0,0,1
home team,1342,194,0,0,1
home team,1390,194,0,0,1
home team,1397,194,0,0,1
home team,1306,194,0,0,1
home team,1365,194,1,0,0
home team,1302,194,0,0,1
home team,1382,194,0,0,1
home team,1366,194,1,0,0
home team,1303,194,1,0,0
home team,1319,194,0,0,1
home team,1376,194,1,0,0
home team,1372,194,0,0,1
home team,1320,194,0,0,1
home team,1368,194,0,0,1
home team,1373,194,1,0,0
home team,1386,194,0,0,1
home team,1343,194,0,0,1
home team,1391,194,1,0,0
home team,1387,194,0,0,1
home team,1307,194,1,0,0
home team,1375,194,0,0,1
home team,1388,194,1,0,0
home team,1383,194,0,0,1
home team,1301,194,1,0,0
home team,1377,194,0,0,1
home team,1384,194,0,0,1
home team,1374,194,1,0,0
home team,1308,194,0,0,1
home team,1321,194,0,0,1
home team,1369,194,1,0,0
home team,1324,194,1,0,0
home team,1323,194,0,0,1
home team,1344,194,0,0,1
home team,1370,194,0,0,1
home team,1346,194,0,0,1
home team,1322,194,1,0,0
home team,1371,194,0,0,1
home team,1345,194,1,0,0
home team,1310,195,1,0,0
home team,1311,195,1,0,0
home team,1316,195,1,0,0
home team,1318,195,1,0,0
home team,1312,195,1,0,0
home team,1320,195,0,0,1
home team,1319,195,0,0,1
home team,1315,195,1,0,0
home team,1302,195,0,0,1
home team,1317,195,0,0,1
home team,1385,195,0,0,1
home team,1364,195,0,0,1
home team,1309,195,0,0,1
home team,1363,195,1,0,0
home team,1379,195,1,0,0
home team,1378,195,1,0,0
home team,1390,195,0,0,1
home team,1321,195,1,0,0
home team,1386,195,0,0,1
home team,1368,195,0,0,1
home team,1313,195,1,0,0
home team,1387,195,1,0,0
home team,1366,195,0,0,1
home team,1365,195,0,0,1
home team,1303,195,0,0,1
home team,1367,195,1,0,0
home team,1362,195,0,0,1
home team,1304,195,0,0,1
home team,1384,195,0,0,1
home team,1400,195,0,0,1
home team,1380,195,1,0,0
home team,1369,195,1,0,0
home team,1391,195,1,0,0
home team,1322,195,0,0,1
home team,1301,195,0,0,1
home team,1307,195,0,0,1
home team,1314,195,0,0,1
home team,1388,195,0,0,1
home team,1383,195,1,0,0
home team,1324,195,1,0,0
home team,1389,195,1,0,0
home team,1357,195,1,0,0
home team,1325,195,1,0,0
home team,1305,195,1,0,0
home team,1358,195,0,0,1
home team,1326,195,1,0,0
home team,1381,195,1,0,0
home team,1370,195,1,0,0
home team,1392,195,0,0,1
home team,1323,195,1,0,0
home team,1371,195,1,0,0
home team,1308,195,0,0,1
home team,1356,195,0,0,1
home team,1372,195,1,0,0
home team,1394,195,1,0,0
home team,1351,195,1,0,0
home team,1347,195,1,0,0
home team,1395,195,0,0,1
home team,1352,195,1,0,0
home team,1306,195,1,0,0
home team,1359,195,1,0,0
home team,1327,195,0,0,1
home team,1382,195,0,0,1
home team,1360,195,1,0,0
home team,1393,195,1,0,0
home team,1377,195,1,0,0
home team,1361,195,1,0,0
home team,1340,195,0,0,1
home team,1345,195,1,0,0
home team,1373,195,1,0,0
home team,1341,195,1,0,0
home team,1346,195,1,0,0
home team,1348,195,1,0,0
home team,1396,195,0,0,1
home team,1353,195,1,0,0
home team,1355,195,1,0,0
home team,1397,195,1,0,0
home team,1328,195,1,0,0
home team,1350,195,0,0,1
home team,1339,195,1,0,0
home team,1329,195,0,0,1
home team,1334,195,0,0,1
home team,1399,195,0,0,1
home team,1330,195,1,0,0
home team,1335,195,1,0,0
home team,1374,195,1,0,0
home team,1342,195,1,0,0
home team,1336,195,1,0,0
home team,1349,195,1,0,0
home team,1343,195,1,0,0
home team,1354,195,1,0,0
home team,1344,195,1,0,0
home team,1398,195,1,0,0
home team,1338,195,0,0,1
home team,1332,195,0,0,1
home team,1331,195,1,0,0
home team,1376,195,1,0,0
home team,1375,195,1,0,0
home team,1337,195,1,0,0
home team,1333,195,0,0,1
home team,1324,196,0,0,1
home team,1325,196,0,0,1
home team,1302,196,0,0,1
home team,1331,196,0,0,1
home team,1327,196,0,0,1
home team,1332,196,0,0,1
home team,1326,196,0,0,1
home team,1328,196,1,0,0
home team,1333,196,0,0,1
home team,1338,196,0,0,1
home team,1337,196,0,0,1
home team,1334,196,0,0,1
home team,1303,196,0,0,1
home team,1330,196,0,0,1
home team,1329,196,0,0,1
home team,1385,196,1,0,0
home team,1390,196,0,0,1
home team,1336,196,0,0,1
home team,1386,196,1,0,0
home team,1391,196,0,0,1
home team,1301,196,0,0,1
home team,1387,196,0,0,1
home team,1392,196,0,0,1
home team,1307,196,0,0,1
home team,1388,196,0,0,1
home team,1393,196,0,0,1
home team,1308,196,0,0,1
home team,1335,196,0,0,1
home team,1304,196,0,0,1
home team,1309,196,1,0,0
home team,1347,196,0,0,1
home team,1305,196,0,0,1
home team,1370,196,0,0,1
home team,1348,196,0,0,1
home team,1306,196,0,0,1
home team,1371,196,0,0,1
home team,1377,196,1,0,0
home team,1372,196,0,0,1
home team,1339,196,0,0,1
home team,1378,196,0,0,1
home team,1389,196,0,0,1
