participant,trial,alternative,cue,present,searchOrderWithin,searchOrderAll,searchTime
7,4,2,4,0,1,2,11.731000000000009
7,5,1,1,0,2,3,18.61700000000002
7,5,1,2,0,4,7,38.464
7,5,1,3,1,3,5,29.304000000000002
7,5,1,4,1,1,1,9.673000000000002
7,5,2,1,0,2,4,21.481000000000023
7,5,2,2,1,4,8,40.640000000000015
7,5,2,3,1,3,6,33.60900000000001
7,5,2,4,0,1,2,14.281000000000006
7,6,1,1,0,2,3,12.511000000000024
7,6,1,4,1,1,1,6.943000000000012
7,6,2,1,1,2,4,14.727000000000004
7,6,2,4,0,1,2,9.183000000000021
7,7,1,1,1,1,1,3.1189999999999998
7,7,1,2,1,2,3,12.238
7,7,2,1,1,1,2,5.606999999999999
7,7,2,2,1,2,4,14.013999999999982
7,8,1,1,1,1,1,2.8130000000000166
7,8,2,1,0,1,2,5.510000000000019
7,9,1,1,1,1,1,2.844000000000051
7,9,2,1,1,1,2,4.867000000000019
7,10,1,1,1,1,1,2.350999999999999
7,10,2,1,0,1,2,4.295000000000016
7,11,1,1,1,1,1,4.008000000000038
7,11,1,2,0,2,3,11.687999999999988
7,11,2,1,1,1,2,7.8559999999999945
7,11,2,2,1,2,4,13.343000000000018
7,12,1,1,0,1,1,3.2889999999999873
7,12,1,2,1,2,3,11.521000000000015
7,12,1,3,0,3,5,18.057000000000016
7,12,2,1,1,1,2,5.609000000000037
7,12,2,2,1,2,4,13.545000000000016
7,12,2,3,1,3,6,19.41700000000003
7,13,1,1,1,1,1,3.70799999999997
7,13,1,2,0,2,3,12.243999999999971
7,13,2,1,1,1,2,5.724999999999966
7,13,2,2,1,2,4,13.891999999999996
7,14,1,1,0,1,1,3.6100000000000136
7,14,1,2,0,3,5,16.730000000000018
7,14,1,3,0,4,7,21.473000000000013
7,14,1,4,1,2,3,10.921999999999969
7,14,2,1,0,1,2,5.031000000000006
7,14,2,2,1,3,6,18.144999999999982
7,14,2,3,0,4,8,23.024999999999977
7,14,2,4,1,2,4,12.98599999999999
7,15,1,1,1,1,1,4.022999999999968
7,15,1,2,0,2,3,8.421999999999969
7,15,2,1,0,1,2,5.517999999999972
7,15,2,2,0,2,4,10.757999999999981
7,16,1,1,1,1,1,2.8969999999999914
7,16,2,1,0,1,2,4.441000000000031
7,17,1,1,1,1,1,2.1070000000000277
7,17,1,2,0,3,5,13.15500000000003
7,17,1,3,0,2,3,7.7970000000000255
7,17,1,4,0,4,7,17.060000000000002
7,17,2,1,0,1,2,3.6020000000000323
7,17,2,2,0,3,6,15.108000000000004
7,17,2,3,0,2,4,9.715000000000032
7,18,1,1,0,1,1,2.4359999999999786
7,18,2,1,1,1,2,4.3729999999999905
7,19,1,1,0,1,1,2.475999999999999
7,19,2,1,1,1,2,4.331000000000017
7,20,1,1,1,1,1,2.762999999999977
7,20,1,2,1,3,5,12.538999999999987
7,20,1,3,1,2,3,7.139999999999986
7,20,2,1,1,1,2,4.611999999999966
7,20,2,2,0,3,6,13.71999999999997
7,20,2,3,1,2,4,8.947000000000003
7,21,1,1,0,1,1,3.6059999999999945
7,21,1,2,0,4,7,20.149
7,21,1,3,0,3,5,13.197000000000003
7,21,1,4,1,2,3,8.356999999999971
7,21,2,1,0,1,2,5.2620000000000005
7,21,2,2,1,4,8,22.284999999999968
7,21,2,3,1,3,6,15.772999999999968
7,21,2,4,0,2,4,10.34899999999999
7,22,1,1,0,1,1,3.620999999999981
7,22,1,2,0,3,5,12.939999999999998
7,22,1,3,1,2,4,10.516999999999996
7,22,2,1,1,1,2,5.860000000000014
7,22,2,3,0,2,3,9.396999999999991
7,23,1,1,0,1,1,3.072999999999979
7,23,1,2,1,2,3,7.0330000000000155
7,23,1,3,0,3,5,11.353000000000009
7,23,1,4,1,4,7,14.544999999999959
7,23,2,1,0,1,2,4.353000000000009
7,23,2,2,0,2,4,9.77600000000001
7,23,2,3,0,3,6,12.944000000000017
7,24,1,1,1,1,1,2.141999999999939
7,24,1,2,0,2,3,7.701000000000022
7,24,2,1,1,1,2,3.7889999999999873
7,24,2,2,1,2,4,9.444999999999936
7,25,1,1,0,1,1,2.3630000000000564
7,25,1,3,0,2,4,8.364000000000033
7,25,2,1,1,1,2,4.099000000000046
7,25,2,3,0,2,3,6.955000000000041
7,26,1,1,1,1,1,2.6000000000000227
7,26,1,2,1,3,5,13.511999999999944
7,26,1,3,1,2,3,8.744000000000028
7,26,2,1,1,1,2,4.41599999999994
7,26,2,2,1,3,6,14.959999999999923
7,26,2,3,0,2,4,10.616999999999962
7,27,1,1,1,1,1,2.6399999999999864
7,27,1,2,1,2,3,7.581999999999994
7,27,1,3,0,4,7,14.254999999999995
7,27,1,4,1,3,5,11.110000000000014
7,27,2,1,0,1,2,4.189999999999941
7,27,2,2,0,2,4,9.309999999999945
7,27,2,4,1,3,6,12.527000000000044
7,28,1,1,1,1,1,4.173999999999978
7,28,1,2,0,2,3,7.750999999999976
7,28,2,1,0,1,2,5.981999999999971
7,28,2,2,1,2,4,9.230000000000018
7,28,2,3,1,3,5,12.230000000000018
7,28,2,4,1,4,6,13.981999999999971
7,29,1,1,1,1,1,2.675000000000068
7,29,1,2,1,2,3,6.258000000000038
7,29,1,3,1,3,4,8.163000000000011
7,29,2,1,0,1,2,4.57000000000005
7,30,1,1,1,1,1,5.100000000000023
7,30,1,2,1,2,3,8.067999999999984
7,30,1,3,1,3,4,10.620000000000005
7,30,2,1,1,1,2,6.523000000000025
7,31,1,1,0,1,1,3.2619999999999436
7,31,1,2,1,2,3,6.317999999999984
7,31,2,1,0,1,2,4.717999999999961
7,31,2,2,0,2,4,8.085000000000036
7,32,1,1,1,1,1,3.5359999999999445
7,32,1,3,0,3,5,13.11099999999999
7,32,1,4,0,2,3,7.862999999999943
7,32,2,1,1,1,2,5.158999999999992
7,32,2,3,0,3,6,14.591000000000008
7,32,2,4,0,2,4,9.280999999999949
7,33,1,1,1,1,1,4.119000000000028
7,33,1,2,0,3,5,12.093999999999937
7,33,1,3,0,4,7,17.021999999999935
7,33,1,4,1,2,3,8.677999999999997
7,33,2,1,0,1,2,5.663000000000011
7,33,2,2,1,3,6,13.398000000000025
7,33,2,3,1,4,8,18.629999999999995
7,33,2,4,1,2,4,10.093999999999937
7,34,1,1,1,1,1,3.634999999999991
7,34,1,2,0,4,7,15.841999999999985
7,34,1,3,1,3,5,12.65199999999993
7,34,1,4,1,2,4,9.209999999999923
7,34,2,1,0,1,2,5.058999999999969
7,34,2,2,0,4,8,17.658999999999992
7,34,2,3,0,3,6,14.121999999999957
7,34,2,4,1,2,3,7.690999999999917
7,35,1,1,0,1,1,2.850999999999999
7,35,1,2,0,3,5,11.418999999999983
7,35,1,3,0,2,3,7.034999999999968
7,35,1,4,0,4,7,18.075000000000045
7,35,2,1,1,1,2,4.538999999999987
7,35,2,2,0,3,6,13.338999999999942
7,35,2,3,0,2,4,8.61099999999999
7,35,2,4,0,4,8,19.682000000000016
7,36,1,1,1,1,1,2.8490000000000464
7,36,1,2,1,2,3,6.9529999999999745
7,36,1,3,0,3,5,10.352999999999952
7,36,2,1,0,1,2,4.336999999999989
7,36,2,2,0,2,4,8.658000000000015
7,36,2,3,0,3,6,12.92999999999995
7,37,1,1,0,1,1,4.085000000000036
7,37,1,4,0,2,4,8.595000000000027
7,37,2,1,1,1,2,5.564000000000078
7,37,2,4,1,2,3,7.437000000000012
7,38,1,1,1,1,1,1.86099999999999
7,38,1,2,1,3,5,10.700000000000045
7,38,1,3,1,2,3,5.572999999999979
7,38,2,1,0,1,2,3.3079999999999927
7,38,2,3,1,2,4,7.148000000000025
7,39,1,1,1,1,1,2.1809999999999263
7,39,1,2,0,4,7,12.204999999999927
7,39,1,3,0,3,5,8.461000000000013
7,39,1,4,1,2,3,5.4529999999999745
7,39,2,1,1,1,2,3.59699999999998
7,39,2,2,1,4,8,13.509999999999991
7,39,2,3,0,3,6,10.06899999999996
7,39,2,4,0,2,4,7.156999999999925
7,40,1,1,1,1,1,1.8159999999999172
7,40,1,3,0,2,3,5.214999999999918
7,40,2,1,1,1,2,3.2299999999999045
7,40,2,3,1,2,4,7.05499999999995
7,41,1,1,0,1,1,2.350999999999999
7,41,1,3,0,2,3,5.573999999999955
7,41,2,1,0,1,2,3.9669999999999845
7,41,2,3,1,2,4,7.2549999999999955
7,42,1,1,1,1,1,3.302000000000021
7,42,2,1,0,1,2,4.932999999999993
7,43,1,1,0,1,1,2.1580000000000155
7,43,1,3,0,2,3,5.701999999999998
7,43,2,1,1,1,2,3.814000000000078
7,43,2,3,0,2,4,7.182999999999993
7,44,1,1,1,1,1,1.9840000000000373
7,44,1,2,1,3,5,7.6720000000000255
7,44,1,3,0,2,4,6.360000000000014
7,44,2,1,1,1,2,3.4329999999999927
7,44,2,2,0,3,6,9.56000000000006
7,44,2,3,1,2,3,5.111999999999966
7,45,1,1,1,1,1,5.0
7,45,1,2,0,4,8,17.447000000000003
7,45,1,3,0,2,3,8.351999999999975
7,45,1,4,0,3,7,14.84699999999998
7,45,2,1,0,1,2,6.462999999999965
7,45,2,2,1,3,5,10.956999999999994
7,45,2,3,0,2,4,9.769000000000005
7,45,2,4,0,4,6,12.742999999999938
7,46,1,1,1,1,1,3.5019999999999527
7,46,1,2,1,2,3,7.54099999999994
7,46,1,3,1,3,5,11.100999999999999
7,46,1,4,0,4,7,14.062000000000012
7,46,2,1,0,1,2,4.741999999999962
7,46,2,2,1,2,4,9.581000000000017
7,46,2,3,1,3,6,12.756999999999948
7,46,2,4,0,4,8,15.461999999999989
7,47,1,1,0,1,1,1.2099999999999227
7,47,1,3,0,2,3,4.024000000000001
7,47,2,1,1,1,2,2.62399999999991
7,47,2,3,0,2,4,5.228999999999928
7,48,1,1,1,1,1,2.2229999999999563
7,48,1,3,1,2,3,5.620999999999981
7,48,2,1,0,1,2,3.836999999999989
7,48,2,3,1,2,4,7.236999999999966
7,49,1,1,1,1,1,2.6829999999999927
7,49,1,2,0,2,3,5.555000000000064
7,49,1,3,1,4,6,11.55600000000004
7,49,1,4,0,3,5,9.540000000000077
7,49,2,1,0,1,2,4.108000000000061
7,49,2,2,1,2,4,6.9950000000000045
7,49,2,3,0,3,7,13.531000000000063
7,50,1,1,0,1,1,2.880999999999972
7,50,1,2,1,2,3,6.552999999999997
7,50,1,3,1,3,5,11.657000000000039
7,50,1,4,0,4,7,19.976
7,50,2,1,1,1,2,4.384999999999991
7,50,2,2,1,2,4,8.225000000000023
7,50,2,3,0,3,6,13.967999999999961
7,50,2,4,1,4,8,21.583999999999946
7,51,1,1,1,1,1,2.8239999999999554
7,51,1,2,1,2,3,5.784999999999968
7,51,1,3,1,3,5,9.655999999999949
7,51,2,1,0,1,2,4.288999999999987
7,51,2,2,0,2,4,7.511999999999944
7,51,2,3,1,3,6,10.936000000000035
7,52,1,1,1,1,1,4.16599999999994
7,52,1,2,1,2,3,7.253999999999905
7,52,1,3,0,4,8,17.468999999999937
7,52,1,4,0,3,7,14.788999999999987
7,52,2,1,0,1,2,5.74899999999991
7,52,2,2,1,3,5,10.940999999999917
7,52,2,3,1,2,4,9.365999999999985
7,52,2,4,0,4,6,13.125999999999976
7,53,1,1,1,1,1,2.6680000000000064
7,53,1,2,0,2,4,7.664999999999964
7,53,1,3,1,3,5,9.722999999999956
7,53,1,4,0,4,7,12.379999999999995
7,53,2,1,0,1,2,4.34699999999998
7,53,2,2,0,2,3,6.484000000000037
7,53,2,3,0,3,6,11.023000000000025
7,53,2,4,0,4,8,14.572000000000003
7,54,1,1,0,1,1,1.308999999999969
7,54,1,3,1,2,3,16.797000000000025
7,54,2,1,1,1,2,12.998000000000047
7,55,1,3,0,1,1,1.7810000000001764
7,55,2,3,1,1,2,3.230000000000018
7,56,1,3,1,1,1,1.5050000000001091
7,56,2,3,1,1,2,2.951999999999998
7,57,1,3,0,1,1,1.0229999999999109
7,57,2,3,1,1,2,2.240000000000009
7,58,1,1,0,3,5,10.233000000000175
7,58,1,2,1,2,3,5.081000000000131
7,58,1,3,0,1,1,1.6330000000000382
7,58,2,1,1,3,6,11.721000000000004
7,58,2,2,1,2,4,6.496000000000095
7,58,2,3,0,1,2,3.0820000000001073
7,59,1,2,0,2,3,5.923999999999978
7,59,1,3,1,1,1,2.964999999999918
7,59,2,2,0,2,4,8.14799999999991
7,59,2,3,0,1,2,4.44399999999996
7,60,1,1,1,2,3,6.604000000000042
7,60,1,2,1,3,5,10.474999999999909
7,60,1,3,0,1,1,2.995999999999867
7,60,2,1,1,2,4,8.02800000000002
7,60,2,2,1,3,6,12.339999999999918
7,60,2,3,0,1,2,4.548000000000002
7,61,1,3,1,1,1,2.730000000000018
7,61,2,3,0,1,2,3.9859999999998763
7,62,1,3,0,1,1,1.6690000000000964
7,62,2,3,0,1,2,3.009999999999991
7,63,1,1,0,2,3,4.609000000000151
7,63,1,2,0,3,5,7.608000000000175
7,63,1,3,0,1,1,1.4020000000000437
7,63,1,4,1,4,7,10.375999999999976
7,63,2,1,1,2,4,6.096000000000004
7,63,2,2,0,3,6,8.814000000000078
7,63,2,3,0,1,2,3.1770000000001346
7,63,2,4,1,4,8,11.985000000000127
7,64,1,3,0,1,2,3.525000000000091
7,64,2,3,0,1,1,2.4090000000001055
7,65,1,1,1,2,3,4.963999999999942
7,65,1,3,1,1,1,1.1400000000001
7,65,2,1,0,2,4,6.429000000000087
7,65,2,3,0,1,2,2.900000000000091
7,66,1,3,1,1,1,1.3489999999999327
7,66,2,3,0,1,2,2.8050000000000637
7,67,1,1,1,2,3,4.387000000000171
7,67,1,3,0,1,1,1.2509999999999764
7,67,2,1,1,2,4,5.764000000000124
7,67,2,2,0,3,5,7.372000000000071
7,67,2,3,1,1,2,2.5150000000001
7,68,1,3,1,1,1,1.2609999999999673
7,68,2,3,1,1,2,3.0839999999998327
7,69,1,1,1,2,3,3.9459999999999127
7,69,1,2,1,3,5,7.2569999999998345
7,69,1,3,0,1,1,1.2339999999999236
7,69,1,4,1,4,7,10.394000000000005
7,69,2,1,0,2,4,5.561999999999898
7,69,2,2,1,3,6,8.817999999999984
7,69,2,3,0,1,2,2.408999999999878
7,69,2,4,1,4,8,11.84199999999987
7,70,1,1,0,2,3,4.979000000000042
7,70,1,2,1,3,4,6.70699999999988
7,70,1,3,1,1,1,1.7789999999999964
7,70,1,4,1,4,5,8.418999999999869
7,70,2,3,0,1,2,3.1949999999999363
7,71,1,1,0,2,3,4.071999999999889
7,71,1,2,0,3,5,6.83199999999988
7,71,1,3,0,1,1,1.2749999999998636
7,71,2,1,1,2,4,5.3840000000000146
7,71,2,2,0,3,6,8.17599999999993
7,71,2,3,1,1,2,2.6799999999998363
7,72,1,3,1,1,2,2.8840000000000146
7,72,2,3,0,1,1,1.265999999999849
7,73,1,1,0,2,4,5.8960000000001855
7,73,1,2,0,3,5,7.067000000000007
7,73,1,3,0,1,2,2.6550000000002
7,73,2,1,0,2,3,4.59900000000016
7,73,2,2,0,3,6,8.623000000000047
7,73,2,3,1,1,1,0.9750000000001364
7,74,1,1,0,1,1,1.1259999999999764
7,74,1,3,1,2,2,2.6389999999998963
7,74,2,3,0,1,3,3.8439999999998236
7,75,1,1,1,1,1,1.2940000000000964
7,75,1,2,1,3,5,9.451999999999998
7,75,1,3,1,2,4,7.253000000000156
7,75,2,1,1,1,2,3.661000000000058
7,75,2,3,0,2,3,5.669000000000096
7,76,1,1,1,2,3,4.62299999999982
7,76,1,3,1,1,1,2.04099999999994
7,76,2,3,1,1,2,3.3129999999998745
7,77,1,3,1,1,1,1.3410000000001219
7,77,2,1,0,2,3,5.044000000000096
7,77,2,3,1,1,2,2.941000000000031
7,78,1,2,1,2,3,4.976000000000113
7,78,1,3,1,1,2,3.2560000000000855
7,78,2,2,0,2,4,6.190000000000055
7,78,2,3,0,1,1,1.7210000000000036
7,79,1,1,0,3,5,6.983999999999924
7,79,1,2,0,2,4,5.559999999999945
7,79,1,3,1,1,1,1.0399999999999636
7,79,2,2,0,2,3,4.127999999999929
7,79,2,3,0,1,2,2.480000000000018
7,80,1,1,0,3,5,8.322000000000116
7,80,1,2,1,2,3,5.250999999999976
7,80,1,3,0,1,2,3.8420000000000982
7,80,2,1,1,3,6,9.817999999999984
7,80,2,2,0,2,4,6.570000000000164
7,80,2,3,0,1,1,2.338000000000193
7,81,1,3,0,2,3,3.9849999999999
7,81,1,4,1,1,1,1.3989999999998872
7,81,2,3,0,2,4,5.587999999999965
7,81,2,4,1,1,2,2.796000000000049
7,82,1,3,0,1,2,3.0909999999998945
7,82,1,4,1,2,3,4.499000000000024
7,82,2,3,0,1,1,1.5059999999998581
7,82,2,4,0,2,4,6.570999999999913
7,83,1,3,1,1,1,1.553000000000111
7,83,1,4,0,2,2,3.0160000000000764
7,83,2,3,0,1,3,4.142000000000053
7,83,2,4,1,2,4,5.721000000000004
7,84,1,3,0,1,2,2.26299999999992
7,84,1,4,0,2,3,3.7059999999999036
7,84,2,3,1,1,1,1.0739999999998417
7,84,2,4,1,2,4,5.232999999999947
7,85,1,2,1,3,5,7.519999999999982
7,85,1,3,0,1,1,1.3279999999999745
7,85,1,4,1,2,3,4.0090000000000146
7,85,2,2,1,3,6,8.724999999999909
7,85,2,3,1,1,2,2.7519999999999527
7,85,2,4,1,2,4,5.559999999999945
7,86,1,3,0,1,2,2.759999999999991
7,86,2,3,0,1,1,1.5470000000000255
7,86,2,4,1,2,3,4.0210000000001855
7,87,1,3,0,1,2,2.966000000000122
7,87,1,4,0,2,3,4.50200000000018
7,87,2,3,1,1,1,1.1340000000000146
7,87,2,4,1,2,4,6.078000000000202
7,88,1,2,0,3,5,7.320999999999913
7,88,1,3,0,1,1,1.1749999999999545
7,88,1,4,0,2,4,5.576000000000022
7,88,2,2,1,3,6,9.256000000000085
7,88,2,3,1,1,2,2.6879999999998745
7,88,2,4,0,2,3,4.166999999999916
7,89,1,2,0,3,6,8.023999999999887
7,89,1,3,0,1,2,2.3619999999998527
7,89,1,4,0,2,4,5.490000000000009
7,89,2,2,0,3,5,6.841999999999871
7,89,2,3,1,1,1,1.0899999999999181
7,89,2,4,0,2,3,3.8899999999998727
7,90,1,1,0,4,7,11.36700000000019
7,90,1,2,1,2,3,5.59900000000016
7,90,1,3,1,1,1,2.1510000000000673
7,90,1,4,1,3,4,6.831000000000131
7,90,2,2,1,3,6,9.461000000000013
7,90,2,3,1,1,2,3.6390000000001237
7,90,2,4,0,2,5,8.29600000000005
7,91,1,1,0,2,3,4.69600000000014
7,91,1,2,1,3,4,7.086000000000013
7,91,1,3,1,1,1,1.6700000000000728
7,91,2,1,0,2,5,8.557999999999993
7,91,2,2,1,3,6,9.816000000000031
7,91,2,3,1,1,2,3.254000000000133
7,92,1,1,1,3,6,8.763000000000147
7,92,1,2,0,2,4,6.203999999999951
7,92,1,3,0,1,2,2.8900000000001
7,92,2,1,1,3,5,7.499000000000024
7,92,2,2,0,2,3,4.801000000000158
7,92,2,3,1,1,1,1.4650000000001455
7,93,2,1,1,2,2,3.272999999999911
7,93,2,3,1,1,1,1.7999999999999545
7,94,1,3,1,1,3,3.8859999999999673
7,94,1,4,1,2,4,6.738000000000056
7,94,2,3,0,1,1,1.1299999999998818
7,94,2,4,0,2,2,2.6269999999999527
7,95,1,1,0,2,4,5.750999999999976
7,95,1,2,0,4,7,9.96699999999987
7,95,1,3,1,1,2,2.3509999999998854
7,95,1,4,1,3,5,7.070999999999913
7,95,2,1,1,2,3,4.1440000000000055
7,95,2,2,0,4,8,11.263999999999896
7,95,2,3,0,1,1,0.9519999999999982
7,95,2,4,0,3,6,8.43899999999985
7,96,1,1,1,3,7,11.575000000000045
7,96,1,2,0,4,8,13.230999999999995
7,96,1,3,0,2,3,4.838999999999942
7,96,1,4,0,1,2,3.07100000000014
7,96,2,1,1,4,6,10.144000000000005
7,96,2,2,0,3,5,8.519999999999982
7,96,2,3,1,2,4,6.503000000000156
7,96,2,4,0,1,1,1.816000000000031
7,97,1,1,1,4,6,12.978000000000065
7,97,1,2,0,3,5,10.401000000000067
7,97,1,3,1,1,1,1.7459999999998672
7,97,1,4,0,2,4,7.001999999999953
7,97,2,1,0,3,7,14.432999999999993
7,97,2,2,1,4,8,16.394000000000005
7,97,2,3,1,1,2,3.338999999999942
7,97,2,4,1,2,3,5.6340000000000146
7,98,1,3,1,1,2,3.0389999999999873
7,98,2,3,1,1,1,1.1179999999999382
7,99,1,2,0,3,5,7.208999999999833
7,99,1,3,0,1,1,1.3209999999999127
7,99,1,4,0,2,3,4.591999999999871
7,99,2,2,0,3,6,8.437999999999874
7,99,2,3,1,1,2,3.3689999999999145
7,99,2,4,1,2,4,5.848999999999933
7,100,1,3,1,1,2,2.2350000000001273
7,100,2,3,1,1,1,1.07100000000014
7,101,1,3,0,1,1,0.9670000000000982
7,101,1,4,1,2,3,3.935000000000173
7,101,2,3,0,1,2,2.6400000000001
7,101,2,4,0,2,4,5.456000000000131
7,102,1,3,1,1,2,2.3960000000001855
7,102,1,4,1,2,3,4.644999999999982
7,102,2,3,0,1,1,0.9490000000000691
7,102,2,4,0,2,4,5.951000000000022
7,103,1,3,1,1,1,1.2079999999998563
7,103,2,3,0,1,2,2.8019999999999072
7,104,1,3,1,1,2,2.433999999999969
7,104,1,4,1,2,3,4.314000000000078
7,104,2,3,1,1,1,1.1549999999999727
7,104,2,4,0,2,4,6.04099999999994
7,105,1,1,1,3,5,7.548999999999978
7,105,1,2,0,4,7,11.465999999999894
7,105,1,3,0,1,1,1.5329999999999018
7,105,1,4,0,2,3,4.308999999999969
7,105,2,1,0,3,6,8.8599999999999
7,105,2,2,0,4,8,13.627999999999929
7,105,2,3,0,1,2,2.7369999999998527
7,105,2,4,1,2,4,6.1099999999999
7,106,1,3,1,1,1,2.8020000000001346
7,106,1,4,1,2,4,8.879000000000133
7,106,2,3,1,1,2,5.969000000000051
7,106,2,4,0,2,3,7.601000000000113
7,107,1,3,0,1,2,2.7260000000001128
7,107,1,4,1,2,4,5.984000000000151
7,107,2,3,1,1,1,1.5199999999999818
7,107,2,4,0,2,3,4.057000000000016
7,108,1,1,0,3,6,8.937000000000126
7,108,1,3,0,1,2,2.8969999999999345
7,108,1,4,1,2,4,5.345000000000027
7,108,2,1,0,3,5,6.800999999999931
7,108,2,3,1,1,1,1.2350000000001273
7,108,2,4,0,2,3,4.096000000000004
7,109,1,2,1,3,5,8.241999999999962
7,109,1,3,1,1,2,2.9300000000000637
7,109,1,4,0,2,3,5.122000000000071
7,109,2,3,1,1,1,1.29099999999994
7,109,2,4,0,2,4,6.529999999999973
7,110,1,3,1,1,1,1.1330000000000382
7,110,2,3,1,1,2,2.5329999999999018
7,110,2,4,1,2,3,3.813000000000102
7,111,1,3,0,1,2,2.339999999999918
7,111,1,4,1,2,3,3.5879999999999654
7,111,2,3,0,1,1,0.9639999999999418
7,112,1,1,0,4,6,8.938000000000102
7,112,1,2,0,3,5,7.551000000000158
7,112,1,3,1,1,1,1.1260000000002037
7,112,1,4,0,2,4,5.722000000000207
7,112,2,1,0,3,7,10.20900000000006
7,112,2,2,0,4,8,11.399000000000115
7,112,2,3,0,1,2,2.7460000000000946
7,112,2,4,1,2,3,4.315000000000055
7,113,1,1,0,1,1,1.0570000000000164
7,113,1,3,0,2,4,5.519999999999982
7,113,1,4,0,3,6,8.184999999999945
7,113,2,1,1,1,2,2.7049999999999272
7,113,2,3,1,2,3,4.04099999999994
7,113,2,4,1,3,5,6.712999999999965
7,114,1,3,0,1,2,2.8409999999998945
7,114,2,3,1,1,1,1.5709999999999127
7,114,2,4,1,2,3,4.355000000000018
7,115,1,1,0,3,6,9.009999999999991
7,115,1,3,0,1,2,2.6980000000000928
7,115,1,4,0,2,4,5.851000000000113
7,115,2,1,0,3,5,7.5470000000000255
7,115,2,3,1,1,1,1.0989999999999327
7,115,2,4,1,2,3,4.258000000000038
7,116,1,3,0,1,2,2.091999999999871
7,116,2,3,0,1,1,0.8119999999998981
7,116,2,4,1,2,3,3.265999999999849
7,117,1,3,0,1,2,2.9010000000000673
7,117,1,4,0,2,4,5.526000000000067
7,117,2,1,0,3,5,7.189000000000078
7,117,2,3,1,1,1,1.3010000000001583
7,117,2,4,1,2,3,4.34900000000016
7,118,1,1,0,3,6,8.777000000000044
7,118,1,2,1,4,7,12.375
7,118,1,3,1,1,2,2.9290000000000873
7,118,1,4,0,2,3,4.323000000000093
7,118,2,1,1,3,5,7.2970000000000255
7,118,2,2,0,4,8,13.881000000000085
7,118,2,3,0,1,1,1.4490000000000691
7,118,2,4,0,2,4,5.580000000000155
7,119,1,3,0,1,2,2.81899999999996
7,119,1,4,0,2,3,4.180999999999813
7,119,2,3,1,1,1,1.5090000000000146
7,120,1,1,1,3,5,7.051999999999907
7,120,1,2,0,4,7,11.011999999999944
7,120,1,3,1,1,1,1.18100000000004
7,120,1,4,1,2,3,3.9890000000000327
7,120,2,1,1,3,6,8.636999999999944
7,120,2,3,0,1,2,2.5879999999999654
7,120,2,4,1,2,4,5.404999999999973
8,1,1,1,0,2,4,22.945
8,1,1,2,0,1,1,9.029000000000003
8,1,1,3,1,3,6,42.770999999999994
8,1,1,4,1,4,7,51.71099999999999
8,1,2,1,1,2,3,18.96399999999999
8,1,2,2,0,1,2,12.619999999999997
8,1,2,3,0,3,5,39.123
8,1,2,4,1,4,8,55.583999999999996
8,2,1,1,0,2,4,57.72
8,2,1,2,1,1,2,42.233000000000004
8,2,1,3,0,3,6,67.26400000000001
8,2,2,1,1,2,3,54.93600000000001
8,2,2,2,1,1,1,39.601
8,2,2,3,0,3,5,64.887
8,3,1,1,0,2,3,19.65900000000002
8,3,1,2,1,1,2,12.27600000000001
8,3,1,3,1,3,5,28.707000000000022
8,3,2,1,1,2,4,22.74800000000002
8,3,2,2,0,1,1,9.572000000000003
8,3,2,3,0,3,6,32.035
8,3,2,4,0,4,7,42.43500000000003
8,4,1,1,0,2,3,17.27600000000001
8,4,1,2,0,1,2,11.798000000000002
8,4,1,3,1,3,6,33.06200000000001
8,4,1,4,1,4,7,40.37299999999999
8,4,2,1,0,2,4,19.86099999999999
8,4,2,2,0,1,1,9.644000000000005
8,4,2,3,0,3,5,30.533000000000015
8,5,1,1,1,2,3,15.064000000000021
8,5,1,2,0,1,1,7.039000000000044
8,5,1,3,1,3,6,28.81400000000002
8,5,2,1,1,2,4,17.44500000000005
8,5,2,2,1,1,2,9.037000000000035
8,5,2,3,0,3,5,23.015000000000043
8,5,2,4,1,4,7,38.896000000000015
8,6,1,1,0,2,3,16.192999999999984
8,6,1,2,0,1,1,7.793000000000006
8,6,1,3,0,3,6,28.127999999999986
8,6,2,1,0,2,4,18.77800000000002
8,6,2,2,1,1,2,11.009000000000015
8,6,2,3,1,3,5,25.135999999999967
8,7,1,1,0,3,6,26.937000000000012
8,7,1,2,0,1,1,5.162000000000035
8,7,1,3,0,2,3,13.625
8,7,2,1,1,3,5,23.408999999999992
8,7,2,2,1,1,2,7.537000000000035
8,7,2,3,0,2,4,16.153999999999996
8,8,1,1,0,2,4,15.574000000000012
8,8,1,2,0,1,2,9.326999999999998
8,8,1,3,0,3,5,23.975000000000023
8,8,2,1,1,2,3,13.62299999999999
8,8,2,2,1,1,1,7.206999999999994
8,9,1,1,1,2,3,14.091000000000008
8,9,1,2,1,1,1,6.0919999999999845
8,9,1,3,0,3,6,31.684000000000026
8,9,1,4,0,4,8,47.77000000000004
8,9,2,1,0,2,4,16.819999999999993
8,9,2,2,0,1,2,7.9879999999999995
8,9,2,3,1,3,5,23.235000000000014
8,9,2,4,1,4,7,42.771000000000015
8,10,1,1,1,2,3,16.061000000000035
8,10,1,2,1,1,2,10.461000000000013
8,10,2,1,0,2,4,20.436000000000035
8,10,2,2,0,1,1,8.307999999999993
8,10,2,3,0,3,5,26.827999999999975
